Id,SalePrice
1720,247556.97634502666
1721,180759.15156526284
1722,138785.56774246783
1723,158209.44750226536
1724,220426.38646868698
1725,242301.7515715821
1726,181607.93677927955
1727,141675.5474469108
1728,192453.95561910333
1729,157793.99477207335
1730,169265.63169006002
1731,122711.24989681836
1732,132647.17669953458
1733,117708.8196694299
1734,130703.68984455803
1735,134860.95404354922
1736,114182.35521996567
1737,365806.1662033609
1738,214650.93306433427
1739,280052.3017496152
1740,217086.52315968677
1741,187999.90852618992
1742,162722.90034042957
1743,167636.67546833344
1744,304175.72328602074
1745,198836.89053837562
1746,231042.8049794188
1747,216987.223330518
1748,239899.23554700133
1749,150522.6594070655
1750,139214.11534780677
1751,254200.77700533994
1752,121517.27145799379
1753,149755.44384861825
1754,215249.68275616254
1755,161801.12479862123
1756,133576.45282673076
1757,125040.39061008937
1758,145803.71576392377
1759,171916.2530202204
1760,164464.79344671732
1761,157027.57236890754
1762,172483.2236926014
1763,169175.16561151625
1764,113568.12217173223
1765,177994.87475991732
1766,191762.80845706738
1767,249016.11351362226
1768,145352.145970243
1769,182739.24465177572
1770,146107.83693412892
1771,132924.51482705053
1772,136750.92966175993
1773,130581.12135267642
1774,135063.73277334188
1775,133416.103860723
1776,125104.17277531716
1777,110953.14020767708
1778,136834.55519507933
1779,102473.1684106353
1780,183496.42518173903
1781,129343.73393310836
1782,98694.73135025008
1783,129640.97894746103
1784,98221.07185481476
1785,114853.62443202281
1786,166596.50514267807
1787,172787.49778118523
1788,58255.38330487491
1789,101851.49606642884
1790,79122.04100513751
1791,176555.60303031845
1792,160349.03485585775
1793,131643.0003336234
1794,145301.5809082715
1795,136223.8379756993
1796,117813.04784642153
1797,123755.50804477201
1798,120038.67738124916
1799,112884.33759599466
1800,118938.75915522015
1801,133767.68178192977
1802,155730.2847891555
1803,147586.49536045163
1804,132926.943867082
1805,136553.1778010081
1806,110838.14857984535
1807,136711.8638491513
1808,129890.56455593278
1809,119485.94227162626
1810,144788.03215715603
1811,95589.65303568436
1812,97932.84195868322
1813,122205.6760763659
1814,95085.42801832136
1815,57601.543548848356
1816,89312.00323534095
1817,103610.61026499212
1818,140910.52142889937
1819,114493.04681704659
1820,63192.41771789033
1821,109002.26410659759
1822,142195.27310249273
1823,45343.65782781704
1824,132331.852269139
1825,124989.83876821314
1826,90763.92367851733
1827,106210.32453302582
1828,132763.5101740459
1829,115783.96508136496
1830,143003.93007012803
1831,180241.24643503968
1832,94932.9465103177
1833,152650.01577643258
1834,111184.87978793375
1835,159114.47297267034
1836,123732.69845838603
1837,96741.00929661236
1838,132198.48061900606
1839,86889.28026973737
1840,149704.0034854711
1841,135972.98887985523
1842,71593.9576359965
1843,140432.79180633248
1844,130439.20961580903
1845,133607.14869011444
1846,155554.16178151255
1847,149092.26300402987
1848,54616.20700296113
1849,125121.83898412956
1850,127632.46784148536
1851,154415.27049707674
1852,128514.5910705898
1853,127448.26677476925
1854,175052.73633188073
1855,147205.87485216363
1856,214982.70267153505
1857,171536.11323863844
1858,129297.15821229591
1859,121121.22206569334
1860,151812.72943776989
1861,121121.22206569334
1862,297595.52950439317
1863,297113.43642455264
1864,297113.43642455264
1865,326429.4680535881
1866,347912.82211415324
1867,266613.489898349
1868,311605.20367359446
1869,204456.8029736032
1870,268612.4804591818
1871,250789.3463059615
1872,168135.29487762848
1873,215112.7382270193
1874,140014.6070754159
1875,216446.14355487897
1876,195162.79454604967
1877,217676.5172427933
1878,209333.23539836914
1879,130457.57534745036
1880,134643.47198236448
1881,229028.71904975967
1882,252972.7017770986
1883,192581.89091780293
1884,203925.00172357177
1885,266572.1913366064
1886,305279.456456717
1887,218907.9774866338
1888,308974.22579868045
1889,173804.6597551749
1890,132085.39988932444
1891,137151.84318264105
1892,113313.55743499937
1893,127795.35670878465
1894,132169.99953136692
1895,145115.82350426624
1896,127666.63939202462
1897,117569.11051353444
1898,108383.79746957304
1899,133796.3768100926
1900,152926.82889995666
1901,162077.2945394762
1902,127734.45450412884
1903,213467.62560612353
1904,126470.20354012903
1905,186418.58147241248
1906,168540.18990494672
1907,200348.63831894626
1908,118235.25413230217
1909,138529.91119679637
1910,121743.26335921326
1911,206196.54254135047
1912,291805.8103705839
1913,147369.25529926334
1914,81288.40010089059
1915,299993.47950608085
1916,63169.902406003246
1917,271720.800725686
1918,138075.79933454833
1919,161354.09759582172
1920,160890.63378012326
1921,455773.05638163065
1922,330198.01617542765
1923,211998.75886038502
1924,206759.16772978063
1925,216921.12910801455
1926,408531.55948501086
1927,134912.35634626096
1928,171499.08230766488
1929,123374.43986840338
1930,126943.8797469392
1931,142756.87746722435
1932,135508.5820742716
1933,163100.93790920364
1934,177151.71179531387
1935,178299.50872438197
1936,179063.7512937178
1937,186285.81114290204
1938,181206.40085083235
1939,240161.39401335397
1940,191384.09647582888
1941,172293.16963593452
1942,185149.3702029435
1943,202993.79994856296
1944,311518.8243347856
1945,376664.5702320587
1946,151492.26372763983
1947,302962.1143881304
1948,198743.97579982772
1949,220268.42376043295
1950,179705.54254593505
1951,259228.35067075666
1952,211752.54653868102
1953,160332.3412527249
1954,204418.52131062368
1955,129598.56435399539
1956,319602.69590179273
1957,162415.81184113995
1958,315275.85604057787
1959,129305.00197994924
1960,119029.95840617047
1961,118477.6074006311
1962,102405.6790586708
1963,104952.77329577105
1964,110394.23250118014
1965,140871.73215756568
1966,158337.2004366256
1967,274137.24783843907
1968,402142.752552908
1969,409631.1381788135
1970,456476.25681121147
1971,474811.29660778254
1972,382176.43396168406
1973,274579.3692055529
1974,310238.398563242
1975,473862.3291401966
1976,267452.40794300387
1977,354405.5854579097
1978,375808.0091540395
1979,344058.8009939396
1980,194403.6096286395
1981,351509.19244589657
1982,231224.18204306145
1983,213140.9863533638
1984,172286.91538863163
1985,212003.26058541427
1986,215356.48710230397
1987,172667.09478222005
1988,170276.65138417255
1989,195166.27677599224
1990,216607.48484217474
1991,280272.76882070705
1992,212390.1174020023
1993,171774.06102316675
1994,252491.77057558592
1995,190939.09415966502
1996,252070.98377122384
1997,312850.5361225825
1998,362689.3262198429
1999,249486.53997837054
2000,304220.2244540324
2001,257921.880795007
2002,238066.5721880856
2003,254349.98311226847
2004,272186.56621981016
2005,237481.06228492357
2006,232717.86270703064
2007,251641.43437941477
2008,216448.46364300125
2009,180653.79444473775
2010,197179.2179367959
2011,159729.19522361853
2012,180747.6475463276
2013,178344.7018338429
2014,180710.57986395978
2015,203706.65621507994
2016,185554.55522468543
2017,196892.926810538
2018,117198.48832223634
2019,137262.5591399697
2020,118228.51874295626
2021,116424.82851891746
2022,182035.22381622222
2023,145644.9755897226
2024,245167.5889490975
2025,362635.3997082148
2026,167294.7748383651
2027,146747.88113479727
2028,160064.94721235774
2029,168385.7171409696
2030,276482.15025344706
2031,254172.94322486207
2032,268441.8297173254
2033,280188.3434597306
2034,165615.50600137297
2035,207466.87751659256
2036,199627.91857170715
2037,204009.5861177104
2038,278519.4331298757
2039,216435.72422387294
2040,352311.8059414471
2041,261939.76806507978
2042,197276.63179577937
2043,168561.51092992307
2044,181380.7259035298
2045,202660.1093965443
2046,143108.59134050086
2047,145361.1343644975
2048,140844.10379019068
2049,137565.59999629337
2050,183689.84211941084
2051,103025.70325441922
2052,135091.14294903568
2053,146387.57994431615
2054,80063.10943262343
2055,158054.05205535586
2056,130244.18504288397
2057,117413.46547978444
2058,221319.49997227034
2059,133006.9578539444
2060,168122.42880586474
2061,181699.5626102502
2062,131926.27948778035
2063,105071.01988211904
2064,138385.78117286984
2065,126037.54780062065
2066,166453.37109125484
2067,108502.1292074826
2068,151543.15278041095
2069,89765.52367129193
2070,107514.4589119591
2071,89522.64169284987
2072,134191.20802027133
2073,140558.66109580224
2074,193270.99090714744
2075,148962.49243573015
2076,131969.78575105622
2077,145186.61758302138
2078,124152.44958497035
2079,134234.08187983214
2080,117662.26736379533
2081,122397.91517862659
2082,126842.36844696649
2083,139005.9183514984
2084,108419.57219142151
2085,119664.69997443366
2086,154465.4599947528
2087,126527.02149415883
2088,94260.72434357232
2089,71156.93306587671
2090,123065.24980895592
2091,118009.76883099208
2092,134473.73887918785
2093,129730.00691846281
2094,138382.84094046187
2095,154707.8096842114
2096,78591.60516147586
2097,82784.33011159155
2098,149314.7389553274
2099,67273.97549497732
2100,99268.38917627081
2101,129808.74113461675
2102,134748.3741610803
2103,100023.65308721126
2104,138750.1192967059
2105,113153.55984690282
2106,68786.6198436313
2107,231125.07321151663
2108,120149.3657696687
2109,120675.07518820926
2110,131945.86488785868
2111,156226.4839402556
2112,128807.49616891515
2113,119861.60751974817
2114,110883.08975017375
2115,154772.17323656488
2116,125664.89398970717
2117,147400.46463762035
2118,122607.44197104027
2119,101990.58387155907
2120,106655.0779818895
2121,81890.61322084375
2122,96857.40934877426
2123,91355.50591569491
2124,188985.0562969785
2125,131952.45922007898
2126,137807.06033710923
2127,147087.72358169808
2128,115398.967809268
2129,103085.98454441475
2130,144302.8226137441
2131,166995.2099325179
2132,120060.39663675278
2133,122512.79980971555
2134,123664.09376491082
2135,105702.8554310359
2136,67818.55839997287
2137,126294.11841413402
2138,134975.4826473048
2139,154622.79523569555
2140,137175.5512685215
2141,142359.29255087144
2142,125308.40434895898
2143,136260.45887296426
2144,132999.87779932737
2145,137175.5512685215
2146,165481.80500640022
2147,143609.78734339084
2148,129141.35311230112
2149,141416.91381477602
2150,201898.53609654968
2151,130584.8836179158
2152,190869.0824746158
2153,172538.53719301056
2154,114054.60773422694
2155,136913.70367201304
2156,249857.31256473105
2157,232068.18564452013
2158,244505.46802821223
2159,212837.86431514958
2160,176981.67337509093
2161,248967.057950159
2162,427230.31209737755
2163,348731.79169136926
2164,249224.59067109224
2165,171038.73261657398
2166,146562.84859562587
2167,223318.99595355103
2168,196520.91951003877
2169,197158.44553504785
2170,219139.8117267577
2171,147624.38529127478
2172,144355.8889572419
2173,171808.82363994807
2174,237590.84355500838
2175,322158.3997063656
2176,306302.59156589815
2177,243136.51488091674
2178,210798.65826220947
2179,136669.0398371071
2180,225602.39412281744
2181,189338.68732581797
2182,232306.05259224577
2183,187699.24789640558
2184,131701.20183698667
2185,122869.58641541614
2186,147271.44544408246
2187,148816.81252888002
2188,159901.7125376675
2189,218996.04047925776
2190,83411.54649385507
2191,87380.04602095051
2192,98863.40286574824
2193,107752.86453432619
2194,108335.0520451643
2195,107998.56526511889
2196,99095.15040709225
2197,120884.69612867248
2198,162412.26220471994
2199,181694.23236032444
2200,128376.10842767385
2201,137183.70937910286
2202,205200.1675287863
2203,130832.66252492198
2204,168681.48728752206
2205,93014.98122210715
2206,134408.82273139455
2207,200511.8862225571
2208,252410.3607177643
2209,206345.06300821857
2210,126842.60344614113
2211,126356.70023132463
2212,110632.80719562489
2213,101568.79811812539
2214,126916.02900687166
2215,101804.02879373882
2216,154818.180868123
2217,102917.36359875735
2218,80941.5887317832
2219,84495.54721547384
2220,76584.29880217873
2221,299993.47950608085
2222,234631.08864300247
2223,265388.4369097319
2224,212670.84992960878
2225,124184.57153763504
2226,202045.66283008226
2227,186164.9604173014
2228,261552.7486610667
2229,238569.58484965027
2230,153279.49101296611
2231,217997.76425341447
2232,181296.1135077985
2233,165921.2990822695
2234,248155.81805808694
2235,210401.14171499584
2236,287833.20282370236
2237,369732.8459391509
2238,208480.0317848242
2239,135847.29755596915
2240,161529.86958310503
2241,159169.45651625915
2242,126760.90755257942
2243,131789.55489181058
2244,105574.79438032521
2245,114776.44373220179
2246,147865.31273916102
2247,111564.08145345212
2248,125222.48047368851
2249,125255.62451608463
2250,135997.160437389
2251,114383.43547247173
2252,178540.58442961462
2253,156119.01558657433
2254,182426.14011161754
2255,188382.99611054227
2256,193700.38962714234
2257,206067.48504730363
2258,170315.85488175327
2259,171499.91991530592
2260,169462.7383745083
2261,193230.34937709256
2262,215084.10642949335
2263,329001.2316290824
2264,438083.32032305526
2265,183969.26003741156
2266,275540.6896866764
2267,352019.6399404941
2268,371469.7903282291
2269,147979.62169272685
2270,189683.13347091823
2271,222000.2289245598
2272,201856.5835177424
2273,154842.0843932993
2274,169350.78554369367
2275,181914.78520252137
2276,176844.33612166194
2277,182887.2712576353
2278,151754.72766924923
2279,119648.60128936364
2280,131933.78399408134
2281,159228.52094969345
2282,188518.25673476423
2283,104405.0649654631
2284,105756.16827932624
2285,160402.6287375189
2286,125382.67586853699
2287,340400.9378268851
2288,269121.5370234538
2289,399498.9517079577
2290,453577.6389701563
2291,311114.4418600279
2292,437035.0934510793
2293,460102.45236315957
2294,423107.002697454
2295,430710.0384588167
2296,264509.783768206
2297,289910.0717616529
2298,322001.116861085
2299,395908.8548637691
2300,333410.80988217116
2301,260153.36429058324
2302,243267.7600311655
2303,253247.7899422162
2304,246920.06264254425
2305,179092.9500995781
2306,179092.9500995781
2307,182549.22426584663
2308,223584.8003276149
2309,273524.3003377441
2310,213390.153766225
2311,201064.14708541363
2312,176885.3054774269
2313,176481.9749430954
2314,187287.1614592465
2315,173312.03910270048
2316,186763.52588754531
2317,180204.83959967786
2318,168524.38634745535
2319,176517.82024517833
2320,205358.37334058952
2321,235761.74105019463
2322,176403.354549756
2323,183413.59365310028
2324,174445.31208979004
2325,203682.2096858644
2326,170034.792215648
2327,216607.48484217474
2328,226828.58762273236
2329,182848.77189946346
2330,169986.69857381636
2331,355177.6935508878
2332,401041.8162743452
2333,333494.91515441204
2334,251612.01360765728
2335,254004.08770505947
2336,328731.92124871956
2337,206766.63917794044
2338,284088.07126953686
2339,231126.73608208125
2340,404742.7810690825
2341,207662.2862179054
2342,236932.06290078128
2343,215895.38360059244
2344,237351.10339824122
2345,246437.9695627037
2346,214977.5509192661
2347,189317.0653081648
2348,229959.59701143447
2349,158708.01270918397
2350,274205.2579484037
2351,232471.78494895386
2352,250563.09413730912
2353,226447.97452187072
2354,141443.83028073225
2355,163954.6212967946
2356,155717.53996174748
2357,195687.8937043976
2358,187900.38400861225
2359,120549.55830723727
2360,115598.76453149668
2361,143778.11107743962
2362,280444.03998234094
2363,133637.76624550452
2364,166990.95540094026
2365,219772.9904960206
2366,201701.3123164361
2367,224178.21054748457
2368,212210.52314470743
2369,218937.6037628465
2370,170159.61617450175
2371,163408.31932287492
2372,185284.7925164828
2373,270217.91687540844
2374,306271.3847585678
2375,252464.39250103504
2376,283069.5312764492
2377,361330.81225520035
2378,136970.05063463113
2379,197049.66337445664
2380,141955.55482731544
2381,157381.21484171634
2382,190925.99187600877
2383,195767.34352128246
2384,240896.6258891252
2385,160576.32791467963
2386,135764.47533455546
2387,134016.95611933732
2388,106239.14230371943
2389,132163.58783245372
2390,146984.03456740285
2391,140797.0525723907
2392,117972.64579273359
2393,172763.29852521888
2394,137957.74290508666
2395,216352.0535906484
2396,129757.20534513846
2397,224166.10862869554
2398,136406.48195109397
2399,62941.793712824365
2400,58512.375156218455
2401,116169.30477690234
2402,138317.94871279126
2403,137533.27027533733
2404,146011.68529294065
2405,152539.6880231427
2406,137517.15174712718
2407,127437.71558965014
2408,141292.50259983598
2409,122564.2967449285
2410,174061.68830592904
2411,122117.80169803611
2412,159809.6025793073
2413,130233.57539433686
2414,135832.69893287562
2415,137731.90892429277
2416,128087.74846587371
2417,124009.03382871434
2418,130279.07432807682
2419,123723.38224621798
2420,123320.08969290704
2421,146014.84007072565
2422,120299.0037286407
2423,137332.11118758048
2424,158368.23526357478
2425,200158.82906436696
2426,144993.92862269634
2427,132204.6246412465
2428,182509.21213989012
2429,119323.4833107474
2430,133159.80095203494
2431,112289.12590947216
2432,140988.71213509823
2433,142776.10510597154
2434,137849.24105261962
2435,148184.00282733128
2436,98695.6058609731
2437,107616.72337904309
2438,123603.10493142059
2439,111233.12531252857
2440,120233.51065845351
2441,116351.08935266123
2442,101919.70568630521
2443,124394.9089881869
2444,128722.4736971001
2445,83902.03045578628
2446,131138.39910560625
2447,192801.4383645433
2448,140279.83232166362
2449,96986.12064418095
2450,145206.43029594028
2451,125396.7766808863
2452,213784.41521513413
2453,97649.76842024886
2454,132667.00520886184
2455,128236.89338410611
2456,132222.91292510982
2457,126808.52375768643
2458,116629.10482552064
2459,101002.35157072081
2460,135183.2982500584
2461,106645.25655823204
2462,129359.93117886002
2463,119112.92293559975
2464,172921.78829234772
2465,119490.44477197871
2466,103639.32408307648
2467,157048.0393409473
2468,71363.6780766866
2469,68774.20740831149
2470,192836.63085080113
2471,228725.32338917797
2472,163661.86349443972
2473,127861.56397435733
2474,91340.63629720888
2475,237834.72782016968
2476,117196.44628695592
2477,123259.04821122141
2478,165858.24485271398
2479,102770.94844945248
2480,157216.64405603727
2481,119179.71271117679
2482,124819.62627419266
2483,110076.60818410132
2484,120460.67878025657
2485,125468.13242617893
2486,157450.2389776982
2487,185736.30539605956
2488,167998.39074219263
2489,146829.76029619965
2490,166644.61247131324
2491,98457.4635502599
2492,174348.32928918666
2493,155868.32322581034
2494,168037.5016984762
2495,100353.73050951552
2496,246159.81380023767
2497,144209.2973834949
2498,114003.85972248368
2499,102646.39490983836
2500,126260.52177856701
2501,142073.17839127118
2502,151610.30809940433
2503,95799.37010265209
2504,204037.71502932857
2505,227939.79556764115
2506,258427.30639341936
2507,328444.53604174353
2508,258427.30639341936
2509,212052.40508339426
2510,230225.77452279232
2511,181695.9686386647
2512,205494.31398953614
2513,208636.62128341346
2514,232793.31828348673
2515,146995.66692276605
2516,159546.53763894018
2517,140138.80289950952
2518,154453.63012125832
2519,214644.52497700194
2520,211409.01782183253
2521,190841.86997317456
2522,221179.8235262116
2523,125692.06247369022
2524,137065.2476134107
2525,145741.4640236383
2526,131375.11271268767
2527,103572.87341845919
2528,131142.88764558037
2529,131210.06650198434
2530,124170.79834160455
2531,251298.1143233333
2532,222641.51554843405
2533,195150.83517810464
2534,226043.53369440578
2535,312382.91671263834
2536,236669.59632356354
2537,231643.97197244345
2538,176517.82024517833
2539,192025.0619425638
2540,167275.55550019964
2541,182559.86249391633
2542,158471.96936575058
2543,126404.12676683541
2544,130370.68679823808
2545,137141.32017830823
2546,133818.30498032487
2547,141867.33192449278
2548,139246.9857102847
2549,166848.33925081466
2550,279603.3042337272
2551,137401.01059550224
2552,130737.02723796446
2553,70388.2822371747
2554,110824.11183460994
2555,121274.3662996911
2556,110991.07437374096
2557,122445.16227134663
2558,161078.6098999991
2559,134059.2442863991
2560,131909.69957458315
2561,151753.68818111464
2562,121969.94922866077
2563,140755.93246645434
2564,188307.58364375908
2565,138950.80129029707
2566,138888.28966213024
2567,121918.64148835198
2568,179681.42048957973
2569,186032.62734938954
2570,126842.60344614113
2571,179083.73799369362
2572,188272.1379782036
2573,205927.6178174573
2574,260153.31538904132
2575,125786.1921412231
2576,128708.16560236363
2577,156505.14376867792
2578,93925.41999110387
2579,64805.885831281375
2580,133702.205787603
2581,131567.51555210786
2582,112713.15605589304
2583,276573.34897512913
2584,158893.13602175468
2585,183255.81749590219
2586,229151.90132755303
2587,210672.22761005754
2588,161365.58980617038
2589,144824.37668874077
2590,204969.02153804005
2591,211201.37353402335
2592,210354.66401560634
2593,250677.8426683271
2594,172439.4179516663
2595,208047.3718834271
2596,337123.64414682746
2597,177571.03755910063
2598,257051.97922679604
2599,329043.4114731814
2600,232808.6884971233
2601,140948.7298837894
2602,84229.89227899317
2603,92689.3645680418
2604,88488.82467217905
2605,75454.06407655585
2606,136669.46395794515
2607,174039.20004557958
2608,202325.1839012519
2609,165233.8605047614
2610,111833.62828617672
2611,134334.2906089715
2612,152905.91571260904
2613,131923.5893117201
2614,125500.45361014798
2615,143117.7655975372
2616,145098.80113187834
2617,188304.202815013
2618,219464.93626792796
2619,204045.14826836312
2620,184068.852323716
2621,184919.04592917077
2622,185917.17082733166
2623,249789.9517066458
2624,283273.19923327817
2625,318728.14713953214
2626,166098.76092903974
2627,182287.84068371373
2628,420969.1471855385
2629,557860.6531660529
2630,357433.3323949547
2631,449585.2662737753
2632,415225.53575116635
2633,312766.06341345207
2634,401636.3261672101
2635,149190.79349281307
2636,185077.50819758276
2637,176441.69098609174
2638,265546.8934272801
2639,186961.09289750142
2640,148966.0616059926
2641,101883.6316419508
2642,186870.63678965354
2643,102279.45968460747
2644,129070.90190090986
2645,103720.98253383777
2646,98106.03546848184
2647,103336.41363023894
2648,142096.8662069878
2649,147071.57367103195
2650,155524.07918272878
2651,138168.7047735821
2652,429740.3338403229
2653,247876.9608354134
2654,232412.22451809316
2655,396819.1524627636
2656,326924.46541514766
2657,325405.36421651975
2658,265816.7314886877
2659,306108.6271360276
2660,337691.54318959423
2661,354960.7225322977
2662,350309.07122018345
2663,276325.18236482295
2664,263557.62137800886
2665,322540.6452295083
2666,280128.85366573033
2667,167886.12746476728
2668,185346.59339048577
2669,162681.7871031814
2670,287181.5637019931
2671,184864.50031064524
2672,188224.3002628613
2673,209255.24972098367
2674,209255.24972098367
2675,166966.94635433584
2676,184220.40432353987
2677,195658.2740526893
2678,258404.06051403366
2679,285644.5868544107
2680,281763.63121909765
2681,405022.56240522035
2682,355070.58686280216
2683,538074.5311741472
2684,317617.5420674152
2685,372116.21126021363
2686,245423.95857735033
2687,318829.90416571614
2688,225877.15477287045
2689,212239.6772580193
2690,486640.2596660822
2691,176121.39357049853
2692,134591.8375862883
2693,188750.87282529625
2694,140854.575166742
2695,194411.28416753552
2696,186507.59730785456
2697,181958.80606307936
2698,192520.6982567863
2699,164204.52231864026
2700,143631.971518092
2701,149171.44251003308
2702,105376.71799648149
2703,135484.61003024277
2704,146638.7342538646
2705,119867.9442907385
2706,115977.85993416568
2707,126638.80113460714
2708,138025.06390962808
2709,117894.1009897038
2710,126777.78424863094
2711,280985.16842535173
2712,371080.3286676313
2713,160869.10846633278
2714,156134.64382166002
2715,157496.3351094737
2716,152391.34300933918
2717,192035.98792215282
2718,222661.54793865283
2719,156361.48925989735
2720,181639.5281783986
2721,135026.06520556269
2722,153000.27107084414
2723,151924.36684019055
2724,127248.74278546213
2725,133871.26352460377
2726,144858.1696116452
2727,179781.43947317643
2728,162480.72801719248
2729,148705.32727132272
2730,144533.0639259106
2731,133185.33079269953
2732,118332.81526059531
2733,161893.27581106365
2734,155759.462990047
